# BACKTEST CONFIG
min_score,conviction,stop_pct,tp_pct,direction,size_usd,slippage_pct,signal_flip,gap_stop,max_hold
4,60.0,1.5,4.5,both,1000.0,0.1,True,True,20

# PER-TICKER SUMMARY
ticker,trades,wins,losses,win_rate_pct,avg_r,expectancy,total_pnl_usd,avg_pnl_pct,max_drawdown_pct,avg_hold_bars,profit_factor,total_slippage_usd,bars_tested,compute_secs,exit_stop,exit_gap_stop,exit_take_profit,exit_signal_flip,exit_max_hold
CTAS,long,2026-05-22,2026-05-27,2,172.4823,169.9,169.9,180.24,5,-12.91,-1.5,-1.0,stop,6,83.3,0.86
CTAS,long,2026-06-02,2026-06-02,0,171.2611,168.69,168.69,178.97,5,-12.86,-1.5,-1.0,stop,6,83.3,0.86
PLTR,short,2025-08-28,2025-09-02,2,157.4724,150.39,159.83,150.39,6,42.49,4.5,3.0,take_profit,-5,72.2,0.95
PLTR,short,2025-09-04,2025-09-04,0,154.7101,157.03,157.03,147.75,6,-13.92,-1.5,-1.0,stop,-5,72.2,0.93
PLTR,short,2025-09-08,2025-09-08,0,154.7551,157.08,157.08,147.79,6,-13.95,-1.5,-1.0,stop,-5,72.2,0.93
PLTR,long,2025-09-26,2025-09-26,0,179.2291,176.54,176.54,187.29,5,-13.45,-1.5,-1.0,stop,4,62.2,0.9
PLTR,short,2025-10-06,2025-10-06,0,179.0008,181.69,181.69,170.95,5,-13.45,-1.5,-1.0,stop,-4,62.2,0.9
PLTR,long,2025-10-08,2025-10-09,1,182.9828,180.24,180.24,191.22,5,-13.71,-1.5,-1.0,stop,5,72.2,0.91
PLTR,short,2025-10-13,2025-10-14,1,178.5013,181.18,181.18,170.47,5,-13.39,-1.5,-1.0,stop,-5,72.2,0.89
PLTR,short,2025-10-17,2025-10-17,0,177.5722,180.24,180.24,169.58,5,-13.34,-1.5,-1.0,stop,-5,72.2,0.89
PLTR,short,2025-10-23,2025-10-23,0,175.2696,177.9,177.9,167.38,5,-13.15,-1.5,-1.0,stop,-6,88.9,0.88
PLTR,long,2025-11-11,2025-11-11,0,190.5253,187.67,187.67,199.1,5,-14.28,-1.5,-1.0,stop,6,88.9,0.95
PLTR,short,2025-11-13,2025-11-13,0,181.5333,173.36,184.26,173.36,5,40.87,4.5,3.0,take_profit,-5,72.2,0.91
PLTR,short,2026-01-09,2026-01-12,1,176.843,179.5,179.5,168.89,5,-13.29,-1.5,-1.0,stop,-7,100.0,0.89
PLTR,short,2026-01-15,2026-01-16,1,178.5313,181.21,181.21,170.5,5,-13.39,-1.5,-1.0,stop,-6,83.3,0.89
PLTR,long,2026-03-13,2026-03-13,0,153.4533,151.15,151.15,160.36,6,-13.82,-1.5,-1.0,stop,5,72.2,0.92
PLTR,long,2026-03-18,2026-03-18,0,155.1,152.77,152.77,162.08,6,-13.98,-1.5,-1.0,stop,5,72.2,0.93
PLTR,long,2026-03-20,2026-03-20,0,155.3552,153.02,153.02,162.35,6,-14.01,-1.5,-1.0,stop,5,72.2,0.93
PLTR,long,2026-03-24,2026-03-24,0,160.2301,157.83,157.83,167.44,6,-14.4,-1.5,-1.0,stop,4,62.2,0.96
PLTR,short,2026-04-09,2026-04-09,0,139.2556,132.99,141.34,132.99,7,43.86,4.5,3.01,take_profit,-4,62.2,0.98
PLTR,long,2026-04-20,2026-04-22,2,145.145,151.68,142.97,151.68,6,39.21,4.5,3.0,take_profit,5,72.2,0.87
PLTR,short,2026-04-24,2026-04-24,0,142.817,143.09,144.96,136.39,7,-1.91,-0.19,-0.13,signal_flip,-4,62.2,1.0
PLTR,long,2026-04-28,2026-04-28,0,142.4423,141.18,140.31,148.85,7,-8.84,-0.89,-0.59,signal_flip,5,72.2,1.0
PLTR,long,2026-05-04,2026-05-04,0,147.8977,145.68,145.68,154.55,6,-13.31,-1.5,-1.0,stop,6,83.3,0.89
PLTR,short,2026-05-06,2026-05-06,0,133.5763,135.58,135.58,127.57,7,-14.03,-1.5,-1.0,stop,-5,73.3,0.94
PLTR,short,2026-05-12,2026-05-13,1,136.4634,130.32,138.51,130.32,7,43.0,4.5,3.0,take_profit,-6,83.3,0.96
PLTR,short,2026-05-28,2026-05-28,0,133.0268,135.02,135.02,127.04,7,-13.95,-1.5,-1.0,stop,-6,83.3,0.93
PDD,short,2025-08-04,2025-08-04,0,111.7082,112.04,113.38,106.68,8,-2.65,-0.3,-0.2,signal_flip,-5,77.8,0.89
PDD,long,2025-08-11,2025-08-11,0,114.5444,112.83,112.83,119.7,8,-13.72,-1.5,-1.0,stop,6,83.3,0.92
PDD,long,2025-08-13,2025-08-13,0,119.119,117.33,117.33,124.48,8,-14.31,-1.5,-1.0,stop,7,100.0,0.95
PDD,long,2025-08-28,2025-08-29,1,122.4323,120.6,120.6,127.94,8,-14.66,-1.5,-1.0,stop,4,62.2,0.98
PDD,long,2025-09-04,2025-09-16,8,123.5935,129.16,121.74,129.16,8,44.53,4.5,3.0,take_profit,6,83.3,0.99
PDD,short,2025-10-23,2025-10-23,0,131.0888,133.06,133.06,125.19,7,-13.8,-1.5,-1.0,stop,-5,72.2,0.92
PDD,long,2025-11-11,2025-11-12,1,137.6375,135.57,135.57,143.83,7,-14.47,-1.5,-1.0,stop,5,73.3,0.96
PDD,short,2025-12-04,2025-12-05,1,117.0329,118.79,118.79,111.77,8,-14.06,-1.5,-1.0,stop,-5,72.2,0.94
PDD,short,2025-12-11,2025-12-17,4,112.3875,107.33,114.07,107.33,8,40.46,4.5,3.01,take_profit,-5,66.7,0.9
PDD,long,2025-12-30,2025-12-31,1,114.4844,112.77,112.77,119.64,8,-13.72,-1.5,-1.0,stop,5,72.2,0.92
PDD,short,2026-01-29,2026-02-03,3,103.0868,104.63,104.63,98.45,9,-13.89,-1.5,-1.0,stop,-5,73.3,0.93
PDD,long,2026-02-23,2026-02-23,0,107.6976,106.08,106.08,112.54,9,-14.56,-1.5,-1.0,stop,5,77.8,0.97
PDD,short,2026-03-19,2026-03-24,3,99.4005,98.09,100.89,94.93,10,13.11,1.32,0.88,signal_flip,-5,66.7,1.0
PDD,long,2026-03-26,2026-03-26,0,102.1921,100.66,100.66,106.79,9,-13.79,-1.5,-1.0,stop,5,77.8,0.92
PDD,short,2026-03-31,2026-03-31,0,98.5114,99.99,99.99,94.08,10,-14.79,-1.5,-1.0,stop,-5,66.7,0.99
PDD,long,2026-04-09,2026-04-09,0,102.9829,101.44,101.44,107.62,9,-13.89,-1.5,-1.0,stop,5,72.2,0.93
PDD,long,2026-04-15,2026-04-17,2,102.4624,107.07,100.93,107.07,9,41.47,4.5,3.01,take_profit,6,83.3,0.92
PDD,short,2026-04-22,2026-04-24,2,99.3306,98.03,100.82,94.86,10,13.01,1.31,0.87,signal_flip,-4,62.2,0.99
PDD,long,2026-05-07,2026-05-08,1,100.8808,99.37,99.37,105.42,9,-13.6,-1.5,-1.0,stop,6,88.9,0.91
PDD,long,2026-05-14,2026-05-14,0,97.9078,96.44,96.44,102.31,10,-14.68,-1.5,-1.0,stop,4,62.2,0.98
MAR,long,2025-07-31,2025-07-31,0,266.1337,262.14,262.14,278.11,3,-11.98,-1.5,-1.0,stop,4,61.1,0.8
MAR,short,2025-08-08,2025-08-11,1,257.8583,255.71,261.73,246.25,3,6.45,0.83,0.56,signal_flip,-6,88.9,0.77
MAR,long,2025-08-14,2025-08-14,0,265.4689,264.21,261.49,277.42,3,-3.77,-0.47,-0.32,signal_flip,5,72.2,0.8
MAR,short,2025-08-18,2025-08-19,1,262.5421,266.48,266.48,250.73,3,-11.81,-1.5,-1.0,stop,-5,72.2,0.79
MAR,short,2025-08-21,2025-08-22,1,260.4813,264.39,264.39,248.76,3,-11.73,-1.5,-1.0,stop,-5,72.2,0.78
MAR,long,2025-08-28,2025-08-29,1,268.6723,264.64,264.64,280.76,3,-12.1,-1.5,-1.0,stop,5,72.2,0.81
MAR,short,2025-09-03,2025-09-04,1,262.844,266.79,266.79,251.02,3,-11.84,-1.5,-1.0,stop,-6,83.3,0.79
MAR,short,2025-09-08,2025-09-08,0,263.2114,266.4,267.16,251.37,3,-9.56,-1.21,-0.81,signal_flip,-4,62.2,0.79
MAR,short,2025-09-16,2025-09-16,0,263.668,266.22,267.62,251.8,3,-7.65,-0.97,-0.65,signal_flip,-6,88.9,0.79
MAR,short,2025-09-18,2025-09-18,0,260.8188,264.73,264.73,249.08,3,-11.73,-1.5,-1.0,stop,-4,62.2,0.78
MAR,long,2025-09-22,2025-09-22,0,264.3749,262.45,260.41,276.27,3,-5.77,-0.73,-0.49,signal_flip,6,88.9,0.79
MAR,long,2025-09-30,2025-09-30,0,264.1064,260.14,260.14,275.99,3,-11.9,-1.5,-1.0,stop,5,72.2,0.79
MAR,long,2025-10-03,2025-10-06,1,264.5838,270.24,260.62,276.49,3,16.98,2.14,1.43,signal_flip,5,72.2,0.79
MAR,short,2025-10-13,2025-10-13,0,261.7023,261.62,265.63,249.93,3,0.26,0.03,0.02,signal_flip,-4,62.2,0.79
MAR,long,2025-10-15,2025-10-15,0,266.3943,262.4,262.4,278.38,3,-11.98,-1.5,-1.0,stop,5,72.2,0.8
MAR,short,2025-10-21,2025-10-21,0,261.1067,265.02,265.02,249.36,3,-11.74,-1.5,-1.0,stop,-4,62.2,0.78
MAR,long,2025-11-20,2025-11-25,3,284.5928,297.4,280.32,297.4,3,38.42,4.5,3.0,take_profit,5,72.2,0.85
MAR,long,2025-12-12,2025-12-22,6,297.3955,310.78,292.93,310.78,3,40.15,4.5,3.0,take_profit,4,62.2,0.89
MAR,long,2026-01-16,2026-01-16,0,325.763,320.88,320.88,340.42,3,-14.65,-1.5,-1.0,stop,5,73.3,0.98
MAR,long,2026-01-22,2026-01-23,1,322.0538,317.22,317.22,336.55,3,-14.5,-1.5,-1.0,stop,6,88.9,0.97
MAR,long,2026-01-30,2026-01-30,0,315.802,314.07,311.06,330.01,3,-5.19,-0.55,-0.36,signal_flip,5,73.3,0.95
MAR,long,2026-02-05,2026-02-09,2,323.3899,329.92,318.54,337.94,3,19.59,2.02,1.35,signal_flip,5,66.7,0.97
MAR,long,2026-02-23,2026-02-23,0,347.45,342.24,342.24,363.09,2,-10.42,-1.5,-1.0,stop,5,73.3,0.69
MAR,long,2026-02-26,2026-02-27,1,349.0304,343.79,343.79,364.74,2,-10.48,-1.5,-1.0,stop,7,100.0,0.7
MAR,short,2026-03-19,2026-03-23,2,322.5398,328.26,327.38,308.03,3,-17.17,-1.77,-1.18,gap_stop,-5,72.2,0.97
MAR,long,2026-04-01,2026-04-02,1,329.3196,324.38,324.38,344.14,3,-14.82,-1.5,-1.0,stop,6,88.9,0.99
MAR,long,2026-05-01,2026-05-01,0,357.1525,354.27,351.8,373.22,2,-5.76,-0.81,-0.54,signal_flip,7,100.0,0.71
MAR,long,2026-05-20,2026-05-26,3,358.8409,373.81,353.46,374.99,2,29.94,4.17,2.78,signal_flip,5,66.7,0.72
MSTR,short,2025-09-10,2025-09-10,0,332.4672,337.45,337.45,317.51,3,-14.95,-1.5,-1.0,stop,-6,83.3,1.0
MSTR,short,2025-09-16,2025-09-16,0,328.9008,333.83,333.83,314.1,3,-14.79,-1.5,-1.0,stop,-6,83.3,0.99
MSTR,short,2025-09-18,2025-09-18,0,335.5241,340.56,340.56,320.43,2,-10.07,-1.5,-1.0,stop,-6,83.3,0.67
MSTR,short,2025-10-08,2025-10-09,1,335.2844,320.2,340.31,320.2,2,30.17,4.5,3.0,take_profit,-4,62.2,0.67
MSTR,short,2025-12-08,2025-12-08,0,181.9179,184.65,184.65,173.73,5,-13.66,-1.5,-1.0,stop,-5,72.2,0.91
MSTR,short,2025-12-15,2025-12-15,0,175.824,167.91,178.46,167.91,5,39.57,4.5,3.0,take_profit,-6,83.3,0.88
MSTR,short,2026-01-07,2026-01-07,0,163.2865,165.74,165.74,155.94,6,-14.72,-1.5,-1.0,stop,-5,64.4,0.98
MSTR,short,2026-01-12,2026-01-12,0,156.1137,158.46,158.46,149.09,6,-14.08,-1.5,-1.0,stop,-5,64.4,0.94
MSTR,short,2026-01-21,2026-01-21,0,161.1087,163.53,163.53,153.86,6,-14.53,-1.5,-1.0,stop,-7,100.0,0.97
MSTR,short,2026-01-23,2026-01-23,0,160.7791,163.19,163.19,153.54,6,-14.47,-1.5,-1.0,stop,-6,83.3,0.97
MSTR,short,2026-02-11,2026-02-11,0,133.5563,127.55,135.56,127.55,7,42.04,4.5,3.0,take_profit,-6,83.3,0.94
MSTR,short,2026-02-19,2026-02-19,0,123.3665,125.22,125.22,117.82,8,-14.83,-1.5,-1.0,stop,-6,83.3,0.99
MSTR,short,2026-02-24,2026-02-24,0,121.5883,123.41,123.41,116.12,8,-14.57,-1.5,-1.0,stop,-6,83.3,0.97
MSTR,long,2026-03-10,2026-03-10,0,142.0719,139.94,139.94,148.47,7,-14.92,-1.5,-1.0,stop,5,72.2,0.99
MSTR,short,2026-03-23,2026-03-25,2,138.4714,140.55,140.55,132.24,7,-14.55,-1.5,-1.0,stop,-6,88.9,0.97
MSTR,long,2026-05-01,2026-05-01,0,170.9708,178.66,168.41,178.66,5,38.45,4.5,3.0,take_profit,5,72.2,0.85
MSTR,long,2026-05-15,2026-05-15,0,182.2921,179.56,179.56,190.5,5,-13.66,-1.5,-1.0,stop,6,83.3,0.91
MSTR,short,2026-05-19,2026-05-19,0,163.826,166.28,166.28,156.45,6,-14.72,-1.5,-1.0,stop,-6,88.9,0.98
PCAR,short,2025-08-04,2025-08-05,1,94.2285,95.64,95.64,89.99,10,-14.12,-1.5,-1.0,stop,-5,72.2,0.94
PCAR,short,2025-08-08,2025-08-12,2,94.6572,96.08,96.08,90.4,10,-14.23,-1.5,-1.0,stop,-5,72.2,0.95
PCAR,short,2025-08-22,2025-08-22,0,96.1905,97.63,97.63,91.86,10,-14.39,-1.5,-1.0,stop,-5,72.2,0.96
PCAR,short,2025-09-03,2025-09-05,2,96.6402,96.92,98.09,92.29,10,-2.83,-0.29,-0.19,signal_flip,-7,100.0,0.97
PCAR,short,2025-09-09,2025-09-11,2,95.995,97.43,97.43,91.68,10,-14.35,-1.49,-1.0,stop,-5,72.2,0.96
PCAR,short,2025-09-22,2025-09-25,3,96.9139,93.52,98.37,92.55,10,33.96,3.5,2.33,signal_flip,-4,62.2,0.97
PCAR,long,2025-09-29,2025-09-29,0,98.538,97.06,97.06,102.97,10,-14.78,-1.5,-1.0,stop,7,100.0,0.98
PCAR,short,2025-10-01,2025-10-02,1,95.9168,97.36,97.36,91.6,10,-14.43,-1.5,-1.0,stop,-5,72.2,0.96
PCAR,short,2025-10-06,2025-10-06,0,95.9559,97.4,97.4,91.64,10,-14.44,-1.5,-1.0,stop,-5,72.2,0.96
PCAR,long,2025-10-21,2025-10-21,0,96.6867,95.24,95.24,101.04,10,-14.47,-1.5,-1.0,stop,5,73.3,0.97
PCAR,long,2025-10-27,2025-10-28,1,98.7927,97.31,97.31,103.24,10,-14.83,-1.5,-1.0,stop,6,83.3,0.99
PCAR,long,2025-10-31,2025-11-03,1,95.9913,94.55,94.55,100.31,10,-14.41,-1.5,-1.0,stop,6,83.3,0.96
PCAR,long,2025-11-06,2025-11-06,0,98.7045,97.22,97.22,103.15,10,-14.84,-1.5,-1.0,stop,5,73.3,0.99
PCAR,long,2025-11-13,2025-11-13,0,96.5318,95.08,95.08,100.88,10,-14.52,-1.5,-1.0,stop,6,83.3,0.96
PCAR,long,2025-12-22,2025-12-31,6,111.3651,109.69,109.69,116.38,8,-13.4,-1.5,-1.0,stop,4,62.2,0.89
PCAR,long,2026-01-05,2026-01-06,1,111.0068,116.0,109.34,116.0,9,44.94,4.5,3.0,take_profit,6,88.9,1.0
PCAR,long,2026-01-27,2026-01-28,1,115.9535,121.17,114.21,121.17,8,41.73,4.5,2.99,take_profit,5,73.3,0.93
PCAR,long,2026-01-30,2026-02-03,2,121.3182,126.78,119.5,126.78,8,43.69,4.5,3.0,take_profit,5,66.7,0.97
PCAR,long,2026-02-23,2026-02-23,0,127.5716,125.66,125.66,133.31,7,-13.38,-1.5,-1.0,stop,6,83.3,0.89
PCAR,short,2026-03-27,2026-04-01,3,114.7185,116.44,116.44,109.56,8,-13.77,-1.5,-1.0,stop,-6,83.3,0.92
PCAR,long,2026-04-20,2026-04-20,0,125.8452,127.91,123.96,131.51,7,14.47,1.64,1.1,signal_flip,5,73.3,0.88
PCAR,long,2026-04-24,2026-04-28,2,126.3442,124.45,124.45,132.03,7,-13.26,-1.5,-1.0,stop,5,73.3,0.88
PCAR,short,2026-04-30,2026-04-30,0,117.9751,119.74,119.74,112.67,8,-14.12,-1.5,-1.0,stop,-4,62.2,0.94
FAST,long,2025-08-01,2025-08-01,0,45.1666,44.49,44.49,47.2,22,-14.89,-1.5,-1.0,stop,5,73.3,0.99
FAST,short,2025-08-05,2025-08-06,1,44.6635,45.33,45.33,42.65,22,-14.66,-1.49,-1.0,stop,-4,61.1,0.98
FAST,long,2025-08-08,2025-08-19,7,46.7625,48.87,46.06,48.87,21,44.26,4.51,3.0,take_profit,5,73.3,0.98
FAST,long,2025-09-05,2025-09-05,0,48.3682,47.64,47.64,50.54,20,-14.56,-1.51,-1.0,stop,5,73.3,0.97
FAST,long,2025-12-11,2025-12-12,1,40.7078,41.56,40.1,42.54,24,20.39,2.09,1.4,signal_flip,5,77.8,0.98
FAST,short,2025-12-16,2025-12-17,1,42.2669,41.42,42.9,40.36,23,19.5,2.01,1.34,signal_flip,-4,66.7,0.97
FAST,short,2025-12-30,2026-01-06,4,40.666,41.28,41.28,38.84,24,-14.74,-1.51,-1.0,stop,-6,83.3,0.98
FAST,short,2026-01-08,2026-01-08,0,39.9446,40.54,40.54,38.15,25,-14.88,-1.49,-1.0,stop,-6,88.9,1.0
FAST,long,2026-01-14,2026-01-14,0,42.1139,41.48,41.48,44.01,23,-14.58,-1.51,-1.0,stop,4,62.2,0.97
FAST,long,2026-01-28,2026-01-30,2,43.421,42.77,42.77,45.37,23,-14.97,-1.5,-1.0,stop,5,72.2,1.0
FAST,long,2026-02-12,2026-02-12,0,47.1461,46.44,46.44,49.27,21,-14.83,-1.5,-1.0,stop,5,72.2,0.99
FAST,long,2026-02-17,2026-02-17,0,46.1703,45.48,45.48,48.25,21,-14.5,-1.5,-1.0,stop,5,72.2,0.97
FAST,long,2026-02-20,2026-02-20,0,46.021,45.33,45.33,48.09,21,-14.51,-1.5,-1.0,stop,5,72.2,0.97
FAST,long,2026-03-10,2026-03-11,1,46.2201,45.53,45.53,48.3,21,-14.49,-1.49,-1.0,stop,4,62.2,0.97
FAST,short,2026-03-30,2026-03-31,1,44.8558,45.53,45.53,42.84,22,-14.83,-1.5,-1.0,stop,-5,72.2,0.99
FAST,short,2026-04-14,2026-05-11,19,45.144,43.11,45.82,43.11,22,44.75,4.51,3.01,take_profit,-5,73.3,0.99
MELI,long,2025-08-06,2025-08-06,0,2443.7814,2407.12,2407.12,2553.75,1,-36.66,-1.5,-1.0,stop,6,88.9,2.44
MELI,long,2025-08-18,2025-08-18,0,2418.7865,2382.5,2382.5,2527.63,1,-36.29,-1.5,-1.0,stop,6,88.9,2.42
MELI,short,2025-08-20,2025-08-22,2,2350.8967,2386.16,2386.16,2245.11,1,-35.26,-1.5,-1.0,stop,-5,72.2,2.35
MELI,long,2025-08-28,2025-08-28,0,2399.3669,2472.29,2363.38,2507.34,1,72.92,3.04,2.03,signal_flip,5,72.2,2.4
MELI,long,2025-09-05,2025-09-05,0,2424.0515,2387.69,2387.69,2533.13,1,-36.36,-1.5,-1.0,stop,4,61.1,2.42
MELI,short,2025-09-09,2025-09-10,1,2345.8618,2381.05,2381.05,2240.3,1,-35.19,-1.5,-1.0,stop,-6,88.9,2.35
MELI,short,2025-09-16,2025-09-16,0,2342.2055,2377.34,2377.34,2236.81,1,-35.13,-1.5,-1.0,stop,-5,72.2,2.34
MELI,short,2025-09-22,2025-09-22,0,2439.668,2460.66,2476.26,2329.88,1,-20.99,-0.86,-0.57,signal_flip,-4,66.7,2.44
MELI,short,2025-10-01,2025-10-01,0,2341.9457,2236.56,2377.07,2236.56,1,105.39,4.5,3.0,take_profit,-5,73.3,2.34
MELI,short,2025-10-13,2025-10-13,0,2147.86,2180.08,2180.08,2051.21,1,-32.22,-1.5,-1.0,stop,-5,73.3,2.15
MELI,short,2025-10-23,2025-10-23,0,2106.5813,2138.18,2138.18,2011.79,1,-31.6,-1.5,-1.0,stop,-6,83.3,2.11
MELI,short,2025-11-07,2025-11-13,4,2117.88,2022.58,2149.65,2022.58,1,95.3,4.5,3.0,take_profit,-5,64.4,2.12
MELI,short,2025-12-11,2025-12-11,0,1976.4316,2006.08,2006.08,1887.49,1,-29.65,-1.5,-1.0,stop,-7,100.0,1.98
MELI,short,2026-01-05,2026-01-05,0,2009.928,2040.08,2040.08,1919.48,1,-30.15,-1.5,-1.0,stop,-5,72.2,2.01
MELI,short,2026-01-21,2026-01-21,0,2042.955,2073.6,2073.6,1951.02,1,-30.64,-1.5,-1.0,stop,-6,88.9,2.05
MELI,long,2026-01-23,2026-01-23,0,2147.145,2114.94,2114.94,2243.77,1,-32.2,-1.5,-1.0,stop,5,64.4,2.14
MELI,short,2026-02-04,2026-02-04,0,2083.2247,1989.48,2114.47,1989.48,1,93.74,4.5,3.0,take_profit,-5,72.2,2.09
MELI,short,2026-02-12,2026-02-13,1,2090.5275,1996.45,2121.89,1996.45,1,94.08,4.5,3.0,take_profit,-5,72.2,2.09
MELI,short,2026-03-10,2026-03-12,2,1771.7265,1692.0,1798.3,1692.0,1,79.73,4.5,3.0,take_profit,-6,83.3,1.77
MELI,short,2026-03-19,2026-03-27,6,1678.34,1602.81,1703.52,1602.81,1,75.53,4.5,3.0,take_profit,-6,83.3,1.68
MELI,short,2026-04-30,2026-04-30,0,1766.232,1792.73,1792.73,1686.75,1,-26.5,-1.5,-1.0,stop,-5,73.3,1.77
MELI,long,2026-05-04,2026-05-04,0,1849.0072,1821.27,1821.27,1932.21,1,-27.74,-1.5,-1.0,stop,5,72.2,1.85
MELI,long,2026-05-07,2026-05-08,1,1852.6609,1685.0,1824.87,1936.03,1,-167.66,-9.05,-6.03,gap_stop,5,64.4,1.85
MELI,short,2026-05-26,2026-05-27,1,1656.332,1681.18,1681.18,1581.8,1,-24.85,-1.5,-1.0,stop,-6,83.3,1.66
MELI,short,2026-06-04,2026-06-04,0,1655.9924,1680.83,1680.83,1581.47,1,-24.84,-1.5,-1.0,stop,-6,83.3,1.66
PAYX,short,2025-08-12,2025-08-13,1,133.9914,134.14,136.0,127.96,7,-1.07,-0.11,-0.08,signal_flip,-5,73.3,0.94
PAYX,short,2025-08-26,2025-08-29,3,133.595,134.97,135.6,127.58,7,-9.61,-1.03,-0.68,signal_flip,-6,83.3,0.94
PAYX,short,2025-09-30,2025-09-30,0,117.5748,119.34,119.34,112.28,8,-14.12,-1.5,-1.0,stop,-5,73.3,0.94
PAYX,short,2025-10-02,2025-10-07,3,119.5278,121.32,121.32,114.15,8,-14.34,-1.5,-1.0,stop,-5,73.3,0.96
PAYX,short,2025-10-10,2025-10-13,1,121.6354,123.46,123.46,116.16,8,-14.6,-1.5,-1.0,stop,-6,83.3,0.97
PAYX,short,2025-10-24,2025-10-29,3,120.9587,115.52,122.77,115.52,8,43.51,4.5,3.0,take_profit,-6,83.3,0.97
PAYX,short,2025-11-25,2025-11-25,0,107.5244,109.14,109.14,102.69,9,-14.54,-1.5,-1.0,stop,-7,100.0,0.97
PAYX,short,2025-12-02,2025-12-03,1,108.2955,109.92,109.92,103.42,9,-14.62,-1.5,-1.0,stop,-7,100.0,0.98
PAYX,short,2025-12-05,2025-12-05,0,109.2619,110.9,110.9,104.35,9,-14.74,-1.5,-1.0,stop,-4,61.1,0.98
PAYX,long,2025-12-09,2025-12-11,2,109.9306,112.01,108.28,114.88,9,18.71,1.89,1.26,signal_flip,5,77.8,0.99
PAYX,short,2025-12-22,2025-12-22,0,110.1405,111.79,111.79,105.18,9,-14.85,-1.5,-1.0,stop,-7,100.0,0.99
PAYX,long,2025-12-26,2025-12-30,2,112.0727,110.39,110.39,117.12,8,-13.46,-1.5,-1.0,stop,4,61.1,0.9
PAYX,short,2026-01-13,2026-01-21,5,109.6134,104.68,111.26,104.68,9,44.4,4.5,3.0,take_profit,-6,83.3,0.99
PAYX,short,2026-03-25,2026-03-25,0,93.907,89.68,95.32,89.68,10,42.27,4.5,2.99,take_profit,-5,73.3,0.94
PAYX,short,2026-03-30,2026-03-30,0,90.4055,91.76,91.76,86.34,11,-14.9,-1.5,-1.0,stop,-6,83.3,1.0
PAYX,short,2026-04-02,2026-04-07,2,89.9025,91.25,91.25,85.86,11,-14.82,-1.5,-1.0,stop,-7,100.0,0.99
PAYX,long,2026-04-17,2026-04-17,0,91.9899,90.61,90.61,96.13,10,-13.8,-1.5,-1.0,stop,4,61.1,0.92
PAYX,short,2026-04-24,2026-04-28,2,89.1924,90.53,90.53,85.18,11,-14.71,-1.5,-1.0,stop,-6,83.3,0.98
PAYX,long,2026-05-08,2026-05-08,0,92.5928,91.2,91.2,96.76,10,-13.93,-1.5,-1.0,stop,4,62.2,0.93
PAYX,short,2026-05-14,2026-05-15,1,89.88,91.23,91.23,85.84,11,-14.85,-1.5,-1.0,stop,-6,88.9,0.99
AMGN,long,2025-08-05,2025-08-06,1,292.2464,286.89,287.86,305.4,3,-16.08,-1.83,-1.22,gap_stop,6,88.9,0.88
AMGN,short,2025-08-19,2025-08-19,0,283.5934,287.85,287.85,270.83,3,-12.77,-1.5,-1.0,stop,-5,72.2,0.85
AMGN,long,2025-08-21,2025-08-25,2,287.5527,283.24,283.24,300.49,3,-12.94,-1.5,-1.0,stop,5,72.2,0.86
AMGN,short,2025-08-29,2025-09-04,3,279.4313,274.13,283.62,266.86,3,15.9,1.9,1.27,signal_flip,-5,72.2,0.84
AMGN,short,2025-09-25,2025-09-29,2,272.7828,268.13,276.87,260.51,3,13.95,1.7,1.14,signal_flip,-4,61.1,0.82
AMGN,long,2025-10-01,2025-10-01,0,278.6682,291.21,274.49,291.21,3,37.63,4.5,3.0,take_profit,6,88.9,0.84
AMGN,long,2025-11-24,2025-12-05,8,331.3602,326.39,326.39,346.27,3,-14.91,-1.5,-1.0,stop,5,73.3,0.99
AMGN,short,2025-12-18,2025-12-19,1,321.2746,326.09,326.09,306.82,3,-14.45,-1.5,-1.0,stop,-4,61.1,0.96
AMGN,long,2026-01-07,2026-01-09,2,327.6701,322.76,322.76,342.42,3,-14.73,-1.5,-1.0,stop,6,83.3,0.98
AMGN,long,2026-01-16,2026-01-20,1,324.3154,319.45,319.45,338.91,3,-14.6,-1.5,-1.0,stop,6,83.3,0.97
AMGN,long,2026-02-17,2026-02-18,1,368.4684,376.88,362.94,385.05,2,16.83,2.28,1.52,signal_flip,5,72.2,0.74
AMGN,short,2026-03-13,2026-03-18,3,367.5339,350.99,373.05,350.99,2,33.09,4.5,3.0,take_profit,-6,83.3,0.74
AMGN,short,2026-04-14,2026-04-14,0,343.2418,348.39,348.39,327.8,2,-10.3,-1.5,-1.0,stop,-5,72.2,0.69
AMGN,short,2026-04-16,2026-04-17,1,343.688,349.26,348.84,328.22,2,-11.15,-1.62,-1.08,gap_stop,-5,72.2,0.69
AMGN,short,2026-04-22,2026-04-23,1,341.1696,346.29,346.29,325.82,2,-10.24,-1.5,-1.0,stop,-6,83.3,0.68
AMGN,short,2026-04-27,2026-04-27,0,339.4444,344.54,344.54,324.17,2,-10.19,-1.5,-1.0,stop,-6,83.3,0.68
AMGN,short,2026-05-08,2026-05-11,1,326.6836,331.58,331.58,311.98,3,-14.69,-1.5,-1.0,stop,-5,73.3,0.98
